Name,ID,Has Block,Mod,Class
BambooMod:dirSquare,1050,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:halfDirSquare,1051,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:andon,1052,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:bambooPanel,1053,true,BambooMod,ruby.bamboo.item.ItemBambooPane
BambooMod:sakuraLeaves,1054,true,BambooMod,ruby.bamboo.item.ItemSingleNameSubtype
BambooMod:sakuraSapling,1055,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:kayabukiRoof,1056,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:spaWater,1057,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:spaUnit,1058,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:sakuraLog,1059,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:delude_width,1060,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:delude_height,1061,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:delude_stair,1062,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:campfire,1063,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:deco,1064,true,BambooMod,ruby.bamboo.item.ItemDecorationBlocks
BambooMod:halfDeco,1065,true,BambooMod,ruby.bamboo.item.ItemDecorationBlocks
BambooMod:twoDirDeco,1066,true,BambooMod,ruby.bamboo.item.ItemDecorationBlocks
BambooMod:halfTwoDirDeco,1067,true,BambooMod,ruby.bamboo.item.ItemDecorationBlocks
BambooMod:kawara_stair,1068,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:wara_stair,1069,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:decoCarpet,1070,true,BambooMod,ruby.bamboo.item.ItemDecoCarpet
BambooMod:thickSakuraPillar,1071,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:thinSakuraPillar,1072,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:thickOrcPillar,1073,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:thinOrcPillar,1074,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:thickSprucePillar,1075,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:thinSprucePillar,1076,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:thickBirchPillar,1077,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:thinBirchPillar,1078,true,BambooMod,ruby.bamboo.item.ItemPillar
BambooMod:delude_plate,1079,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:ricePlant,1080,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:bambooMillStone,1081,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:bambooMoss,1082,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:bambooMultiPot,1083,true,BambooMod,ruby.bamboo.item.ItemMultiPot
BambooMod:blobkbroom,1084,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bamboohuton,1085,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:bamboomultiblock,1086,true,BambooMod,ruby.bamboo.item.ItemMultiBlock
BambooMod:alphamultiblock,1087,true,BambooMod,ruby.bamboo.item.ItemMultiBlock
BambooMod:sakuracarpet,1088,true,BambooMod,ruby.bamboo.item.ItemSingleNameSubtype
BambooMod:decoPlaster,1089,true,BambooMod,ruby.bamboo.item.ItemRotateBlock
BambooMod:decoCurvePlaster,1090,true,BambooMod,ruby.bamboo.item.ItemRotateBlock
BambooMod:decoDCurvePlaster,1091,true,BambooMod,ruby.bamboo.item.ItemRotateBlock
BambooMod:seaweed,1092,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:beanPlant,1093,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:tomatoPlant,1094,true,BambooMod,net.minecraft.item.ItemBlock
BambooMod:villagerBlock,1095,true,BambooMod,ruby.bamboo.item.ItemVillagerBlock
BambooMod:crossLamp,1096,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangThick,1097,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangVLogThick,1098,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangVLog2Thick,1099,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangVWoodThick,1100,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangThin,1101,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangVLogThin,1102,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangVLog2Thin,1103,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:bambooLiangVWoodThin,1104,true,BambooMod,ruby.bamboo.item.ItemSimpleSubtype
BambooMod:maneki,1105,true,BambooMod,net.minecraft.item.ItemBlock
GraviSuite:BlockRelocatorPortal,1106,true,GraviSuite,gravisuite.ItemRelocatorPortal
AdvancedSolarPanel:BlockMolecularTransformer,1107,true,AdvancedSolarPanel,advsolar.common.items.ItemMolecularTransformer
AdvancedSolarPanel:BlockAdvSolarPanel,1108,true,AdvancedSolarPanel,advsolar.common.items.ItemAdvSolarPanel
MagicBees:hive,1109,true,MagicBees,magicbees.item.ItemMagicHive
MagicBees:effectJar,1110,true,MagicBees,net.minecraft.item.ItemBlock
MagicBees:magicApiary,1111,true,MagicBees,net.minecraft.item.ItemBlock
MagicBees:visAuraProvider,1112,true,MagicBees,net.minecraft.item.ItemBlock
GrimoireOfGaia:The Sphinx,1113,true,GrimoireOfGaia,net.minecraft.item.ItemBlock
GrimoireOfGaia:The Valkyrie,1114,true,GrimoireOfGaia,net.minecraft.item.ItemBlock
GrimoireOfGaia:The Vampire,1115,true,GrimoireOfGaia,net.minecraft.item.ItemBlock
GrimoireOfGaia:Creeper Girl Doll,1116,true,GrimoireOfGaia,net.minecraft.item.ItemBlock
GrimoireOfGaia:Ender Girl Doll,1117,true,GrimoireOfGaia,net.minecraft.item.ItemBlock
GrimoireOfGaia:Slime Girl Doll,1118,true,GrimoireOfGaia,net.minecraft.item.ItemBlock
GrimoireOfGaia:Maid Doll,1119,true,GrimoireOfGaia,net.minecraft.item.ItemBlock
minecraft:record_13,2256,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_cat,2257,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_blocks,2258,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_chirp,2259,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_far,2260,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_mall,2261,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_mellohi,2262,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_stal,2263,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_strad,2264,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_ward,2265,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_11,2266,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_wait,2267,false,minecraft,net.minecraft.item.ItemRecord
appliedenergistics2:item.ToolCertusQuartzAxe,4096,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzAxe
appliedenergistics2:item.ToolCertusQuartzHoe,4097,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzHoe
appliedenergistics2:item.ToolCertusQuartzSpade,4098,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSpade
appliedenergistics2:item.ToolCertusQuartzPickaxe,4099,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzPickaxe
appliedenergistics2:item.ToolCertusQuartzSword,4100,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSword
appliedenergistics2:item.ToolCertusQuartzWrench,4101,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzWrench
appliedenergistics2:item.ToolCertusQuartzCuttingKnife,4102,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzCuttingKnife
appliedenergistics2:item.ToolNetherQuartzAxe,4103,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzAxe
appliedenergistics2:item.ToolNetherQuartzHoe,4104,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzHoe
appliedenergistics2:item.ToolNetherQuartzSpade,4105,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSpade
appliedenergistics2:item.ToolNetherQuartzPickaxe,4106,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzPickaxe
appliedenergistics2:item.ToolNetherQuartzSword,4107,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzSword
appliedenergistics2:item.ToolNetherQuartzWrench,4108,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzWrench
appliedenergistics2:item.ToolNetherQuartzCuttingKnife,4109,false,appliedenergistics2,appeng.items.tools.quartz.ToolQuartzCuttingKnife
appliedenergistics2:item.ToolEntropyManipulator,4110,false,appliedenergistics2,appeng.items.tools.powered.ToolEntropyManipulator
appliedenergistics2:item.ToolWirelessTerminal,4111,false,appliedenergistics2,appeng.items.tools.powered.ToolWirelessTerminal
appliedenergistics2:item.ToolBiometricCard,4112,false,appliedenergistics2,appeng.items.tools.ToolBiometricCard
appliedenergistics2:item.ToolChargedStaff,4113,false,appliedenergistics2,appeng.items.tools.powered.ToolChargedStaff
appliedenergistics2:item.ToolMassCannon,4114,false,appliedenergistics2,appeng.items.tools.powered.ToolMassCannon
appliedenergistics2:item.ToolMemoryCard,4115,false,appliedenergistics2,appeng.items.tools.ToolMemoryCard
appliedenergistics2:item.ToolNetworkTool,4116,false,appliedenergistics2,appeng.items.tools.ToolNetworkTool
appliedenergistics2:item.ToolPortableCell,4117,false,appliedenergistics2,appeng.items.tools.powered.ToolPortableCell
appliedenergistics2:item.ItemCreativeStorageCell,4118,false,appliedenergistics2,appeng.items.storage.ItemCreativeStorageCell
appliedenergistics2:item.ItemViewCell,4119,false,appliedenergistics2,appeng.items.storage.ItemViewCell
appliedenergistics2:item.ItemBasicStorageCell.1k,4120,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.4k,4121,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.16k,4122,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemBasicStorageCell.64k,4123,false,appliedenergistics2,appeng.items.storage.ItemBasicStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.2Cubed,4124,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.16Cubed,4125,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemSpatialStorageCell.128Cubed,4126,false,appliedenergistics2,appeng.items.storage.ItemSpatialStorageCell
appliedenergistics2:item.ItemFacade,4127,false,appliedenergistics2,appeng.items.parts.ItemFacade
appliedenergistics2:item.ItemCrystalSeed,4128,false,appliedenergistics2,appeng.items.misc.ItemCrystalSeed
appliedenergistics2:item.ItemEncodedPattern,4129,false,appliedenergistics2,appeng.items.misc.ItemEncodedPattern
appliedenergistics2:item.ToolColorApplicator,4130,false,appliedenergistics2,appeng.items.tools.powered.ToolColorApplicator
appliedenergistics2:item.ItemPaintBall,4131,false,appliedenergistics2,appeng.items.misc.ItemPaintBall
appliedenergistics2:item.ItemMultiMaterial,4132,false,appliedenergistics2,appeng.items.materials.ItemMultiMaterial
appliedenergistics2:item.ItemMultiPart,4133,false,appliedenergistics2,appeng.items.parts.ItemMultiPart
Baubles:Ring,4134,false,Baubles,baubles.common.items.ItemRing
Thaumcraft:WandCasting,4135,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandCasting
Thaumcraft:WandCap,4136,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandCap
Thaumcraft:WandRod,4137,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandRod
Thaumcraft:FocusPouch,4138,false,Thaumcraft,thaumcraft.common.items.wands.ItemFocusPouchBauble
Thaumcraft:FocusFire,4139,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusFire
Thaumcraft:FocusShock,4140,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusShock
Thaumcraft:FocusHellbat,4141,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusHellbat
Thaumcraft:FocusFrost,4142,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusFrost
Thaumcraft:FocusTrade,4143,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusTrade
Thaumcraft:FocusExcavation,4144,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusExcavation
Thaumcraft:FocusPortableHole,4145,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPortableHole
Thaumcraft:FocusPech,4146,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPech
Thaumcraft:FocusWarding,4147,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusWarding
Thaumcraft:FocusPrimal,4148,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPrimal
Thaumcraft:ItemEssence,4149,false,Thaumcraft,thaumcraft.common.items.ItemEssence
Thaumcraft:ItemManaBean,4150,false,Thaumcraft,thaumcraft.common.items.ItemManaBean
Thaumcraft:ItemWispEssence,4151,false,Thaumcraft,thaumcraft.common.items.ItemWispEssence
Thaumcraft:ItemResource,4152,false,Thaumcraft,thaumcraft.common.items.ItemResource
Thaumcraft:ItemShard,4153,false,Thaumcraft,thaumcraft.common.items.ItemShard
Thaumcraft:ItemResearchNotes,4154,false,Thaumcraft,thaumcraft.common.items.ItemResearchNotes
Thaumcraft:ItemInkwell,4155,false,Thaumcraft,thaumcraft.common.items.ItemInkwell
Thaumcraft:ItemThaumonomicon,4156,false,Thaumcraft,thaumcraft.common.items.relics.ItemThaumonomicon
Thaumcraft:ItemThaumometer,4157,false,Thaumcraft,thaumcraft.common.items.relics.ItemThaumometer
Thaumcraft:ItemGoggles,4158,false,Thaumcraft,thaumcraft.common.items.armor.ItemGoggles
Thaumcraft:ItemHelmetThaumium,4159,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
Thaumcraft:ItemChestplateThaumium,4160,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
Thaumcraft:ItemLeggingsThaumium,4161,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
Thaumcraft:ItemBootsThaumium,4162,false,Thaumcraft,thaumcraft.common.items.armor.ItemThaumiumArmor
Thaumcraft:ItemShovelThaumium,4163,false,Thaumcraft,thaumcraft.common.items.equipment.ItemThaumiumShovel
Thaumcraft:ItemPickThaumium,4164,false,Thaumcraft,thaumcraft.common.items.equipment.ItemThaumiumPickaxe
Thaumcraft:ItemAxeThaumium,4165,false,Thaumcraft,thaumcraft.common.items.equipment.ItemThaumiumAxe
Thaumcraft:ItemSwordThaumium,4166,false,Thaumcraft,thaumcraft.common.items.equipment.ItemThaumiumSword
Thaumcraft:ItemHoeThaumium,4167,false,Thaumcraft,thaumcraft.common.items.equipment.ItemThaumiumHoe
Thaumcraft:ItemArcaneDoor,4168,false,Thaumcraft,thaumcraft.common.blocks.ItemArcaneDoor
Thaumcraft:ItemNugget,4169,false,Thaumcraft,thaumcraft.common.items.ItemNugget
Thaumcraft:BootsTraveller,4170,false,Thaumcraft,thaumcraft.common.items.armor.ItemBootsTraveller
Thaumcraft:ItemNuggetChicken,4171,false,Thaumcraft,thaumcraft.common.items.ItemNuggetEdible
Thaumcraft:ItemNuggetBeef,4172,false,Thaumcraft,thaumcraft.common.items.ItemNuggetEdible
Thaumcraft:ItemNuggetPork,4173,false,Thaumcraft,thaumcraft.common.items.ItemNuggetEdible
Thaumcraft:ItemNuggetFish,4174,false,Thaumcraft,thaumcraft.common.items.ItemNuggetEdible
Thaumcraft:TripleMeatTreat,4175,false,Thaumcraft,thaumcraft.common.items.ItemTripleMeatTreat
Thaumcraft:ItemSwordElemental,4176,false,Thaumcraft,thaumcraft.common.items.equipment.ItemElementalSword
Thaumcraft:ItemShovelElemental,4177,false,Thaumcraft,thaumcraft.common.items.equipment.ItemElementalShovel
Thaumcraft:ItemPickaxeElemental,4178,false,Thaumcraft,thaumcraft.common.items.equipment.ItemElementalPickaxe
Thaumcraft:ItemAxeElemental,4179,false,Thaumcraft,thaumcraft.common.items.equipment.ItemElementalAxe
Thaumcraft:ItemHoeElemental,4180,false,Thaumcraft,thaumcraft.common.items.equipment.ItemElementalHoe
Thaumcraft:ItemChestplateRobe,4181,false,Thaumcraft,thaumcraft.common.items.armor.ItemRobeArmor
Thaumcraft:ItemLeggingsRobe,4182,false,Thaumcraft,thaumcraft.common.items.armor.ItemRobeArmor
Thaumcraft:ItemBootsRobe,4183,false,Thaumcraft,thaumcraft.common.items.armor.ItemRobeArmor
Thaumcraft:ArcaneDoorKey,4184,false,Thaumcraft,thaumcraft.common.items.ItemKey
Thaumcraft:HandMirror,4185,false,Thaumcraft,thaumcraft.common.items.relics.ItemHandMirror
Thaumcraft:HoverHarness,4186,false,Thaumcraft,thaumcraft.common.items.armor.ItemHoverHarness
Thaumcraft:BlockJarFilledItem,4187,false,Thaumcraft,thaumcraft.common.blocks.ItemJarFilled
Thaumcraft:BlockJarNodeItem,4188,false,Thaumcraft,thaumcraft.common.blocks.ItemJarNode
Thaumcraft:TrunkSpawner,4189,false,Thaumcraft,thaumcraft.common.entities.golems.ItemTrunkSpawner
Thaumcraft:ItemGolemPlacer,4190,false,Thaumcraft,thaumcraft.common.entities.golems.ItemGolemPlacer
Thaumcraft:ItemGolemCore,4191,false,Thaumcraft,thaumcraft.common.entities.golems.ItemGolemCore
Thaumcraft:ItemGolemUpgrade,4192,false,Thaumcraft,thaumcraft.common.entities.golems.ItemGolemUpgrade
Thaumcraft:GolemBell,4193,false,Thaumcraft,thaumcraft.common.entities.golems.ItemGolemBell
Thaumcraft:ItemGolemDecoration,4194,false,Thaumcraft,thaumcraft.common.entities.golems.ItemGolemDecoration
Thaumcraft:ItemBowBone,4195,false,Thaumcraft,thaumcraft.common.items.equipment.ItemBowBone
Thaumcraft:PrimalArrow,4196,false,Thaumcraft,thaumcraft.common.items.equipment.ItemPrimalArrow
Thaumcraft:ItemResonator,4197,false,Thaumcraft,thaumcraft.common.items.relics.ItemResonator
Thaumcraft:ItemBaubleBlanks,4198,false,Thaumcraft,thaumcraft.common.items.baubles.ItemBaubleBlanks
Thaumcraft:ItemAmuletRunic,4199,false,Thaumcraft,thaumcraft.common.items.baubles.ItemAmuletRunic
Thaumcraft:ItemRingRunic,4200,false,Thaumcraft,thaumcraft.common.items.baubles.ItemRingRunic
Thaumcraft:ItemGirdleRunic,4201,false,Thaumcraft,thaumcraft.common.items.baubles.ItemGirdleRunic
Thaumcraft:ItemAmuletVis,4202,false,Thaumcraft,thaumcraft.common.items.baubles.ItemAmuletVis
Thaumcraft:ItemGirdleHover,4203,false,Thaumcraft,thaumcraft.common.items.baubles.ItemGirdleHover
Thaumcraft:ItemSpawnerEgg,4204,false,Thaumcraft,thaumcraft.common.entities.ItemSpawnerEgg
Thaumcraft:ItemZombieBrain,4205,false,Thaumcraft,thaumcraft.common.items.ItemZombieBrain
Thaumcraft:ItemBathSalts,4206,false,Thaumcraft,thaumcraft.common.items.ItemBathSalts
Thaumcraft:ItemCrystalEssence,4207,false,Thaumcraft,thaumcraft.common.items.ItemCrystalEssence
Thaumcraft:ItemBucketDeath,4208,false,Thaumcraft,thaumcraft.common.items.ItemBucketDeath
Thaumcraft:ItemBucketPure,4209,false,Thaumcraft,thaumcraft.common.items.ItemBucketPure
Thaumcraft:ItemHelmetFortress,4210,false,Thaumcraft,thaumcraft.common.items.armor.ItemFortressArmor
Thaumcraft:ItemChestplateFortress,4211,false,Thaumcraft,thaumcraft.common.items.armor.ItemFortressArmor
Thaumcraft:ItemLeggingsFortress,4212,false,Thaumcraft,thaumcraft.common.items.armor.ItemFortressArmor
Thaumcraft:ItemEldritchObject,4213,false,Thaumcraft,thaumcraft.common.items.ItemEldritchObject
Thaumcraft:ItemHelmetVoid,4214,false,Thaumcraft,thaumcraft.common.items.armor.ItemVoidArmor
Thaumcraft:ItemChestplateVoid,4215,false,Thaumcraft,thaumcraft.common.items.armor.ItemVoidArmor
Thaumcraft:ItemLeggingsVoid,4216,false,Thaumcraft,thaumcraft.common.items.armor.ItemVoidArmor
Thaumcraft:ItemBootsVoid,4217,false,Thaumcraft,thaumcraft.common.items.armor.ItemVoidArmor
Thaumcraft:ItemShovelVoid,4218,false,Thaumcraft,thaumcraft.common.items.equipment.ItemVoidShovel
Thaumcraft:ItemPickVoid,4219,false,Thaumcraft,thaumcraft.common.items.equipment.ItemVoidPickaxe
Thaumcraft:ItemAxeVoid,4220,false,Thaumcraft,thaumcraft.common.items.equipment.ItemVoidAxe
Thaumcraft:ItemSwordVoid,4221,false,Thaumcraft,thaumcraft.common.items.equipment.ItemVoidSword
Thaumcraft:ItemHoeVoid,4222,false,Thaumcraft,thaumcraft.common.items.equipment.ItemVoidHoe
Thaumcraft:ItemHelmetVoidFortress,4223,false,Thaumcraft,thaumcraft.common.items.armor.ItemVoidRobeArmor
Thaumcraft:ItemChestplateVoidFortress,4224,false,Thaumcraft,thaumcraft.common.items.armor.ItemVoidRobeArmor
Thaumcraft:ItemLeggingsVoidFortress,4225,false,Thaumcraft,thaumcraft.common.items.armor.ItemVoidRobeArmor
Thaumcraft:ItemSanitySoap,4226,false,Thaumcraft,thaumcraft.common.items.ItemSanitySoap
Thaumcraft:ItemSanityChecker,4227,false,Thaumcraft,thaumcraft.common.items.relics.ItemSanityChecker
Thaumcraft:ItemBottleTaint,4228,false,Thaumcraft,thaumcraft.common.items.ItemBottleTaint
Thaumcraft:ItemHelmetCultistRobe,4229,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistRobeArmor
Thaumcraft:ItemChestplateCultistRobe,4230,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistRobeArmor
Thaumcraft:ItemLeggingsCultistRobe,4231,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistRobeArmor
Thaumcraft:ItemBootsCultist,4232,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistBoots
Thaumcraft:ItemHelmetCultistPlate,4233,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistPlateArmor
Thaumcraft:ItemChestplateCultistPlate,4234,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistPlateArmor
Thaumcraft:ItemLeggingsCultistPlate,4235,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistPlateArmor
Thaumcraft:ItemHelmetCultistLeaderPlate,4236,false,Thaumcraft,thaumcraft.common.items.armor.ItemCultistLeaderArmor
